week_start,trading_day,date,partial_model
2017-09-12,1.0,2017-09-12,N/A
2017-09-12,2.0,2017-09-13,Upside
2017-09-12,3.0,2017-09-14,Upside
2017-09-12,4.0,2017-09-12,Upside
2017-09-12,5.0,2017-09-12,Undefined
2017-09-19,1.0,2017-09-19,N/A
2017-09-19,2.0,2017-09-20,Outside
2017-09-19,3.0,2017-09-21,Upside
2017-09-19,4.0,2017-09-19,Outside
2017-09-19,5.0,2017-09-19,Outside
2017-09-26,1.0,2017-09-26,N/A
2017-09-26,2.0,2017-09-27,Outside
2017-09-26,3.0,2017-09-28,Downside
2017-09-26,4.0,2017-09-26,Outside
2017-09-26,5.0,2017-09-26,Outside
2017-10-03,1.0,2017-10-03,N/A
2017-10-03,2.0,2017-10-04,Outside
2017-10-03,3.0,2017-10-05,Outside
2017-10-03,4.0,2017-10-03,Downside
2017-10-03,5.0,2017-10-03,Undefined
2017-10-10,1.0,2017-10-10,N/A
2017-10-10,2.0,2017-10-11,Downside
2017-10-10,3.0,2017-10-12,Outside
2017-10-10,4.0,2017-10-10,Upside
2017-10-10,5.0,2017-10-10,Outside
2017-10-17,1.0,2017-10-17,N/A
2017-10-17,2.0,2017-10-18,Outside
2017-10-17,3.0,2017-10-19,Downside
2017-10-17,4.0,2017-10-17,Downside
2017-10-17,5.0,2017-10-17,Undefined
2017-10-24,1.0,2017-10-24,N/A
2017-10-24,2.0,2017-10-25,Outside
2017-10-24,3.0,2017-10-26,Upside
2017-10-24,4.0,2017-10-24,Upside
2017-10-24,5.0,2017-10-24,Undefined
2017-10-31,1.0,2017-10-31,N/A
2017-10-31,2.0,2017-11-01,Downside
2017-10-31,3.0,2017-11-02,Upside
2017-10-31,4.0,2017-10-31,Upside
2017-10-31,5.0,2017-10-31,Undefined
2017-11-07,1.0,2017-11-07,N/A
2017-11-07,2.0,2017-11-08,Outside
2017-11-07,3.0,2017-11-09,Upside
2017-11-07,4.0,2017-11-07,Downside
2017-11-07,5.0,2017-11-07,Outside
2017-11-14,1.0,2017-11-14,N/A
2017-11-14,2.0,2017-11-15,Outside
2017-11-14,3.0,2017-11-16,Outside
2017-11-14,4.0,2017-11-14,Outside
2017-11-14,5.0,2017-11-14,Undefined
2017-11-21,1.0,2017-11-21,N/A
2017-11-21,2.0,2017-11-22,Outside
2017-11-21,3.0,2017-11-23,Upside
2017-11-21,4.0,2017-11-21,Upside
2017-11-21,5.0,2017-11-21,Undefined
2017-11-28,1.0,2017-11-28,N/A
2017-11-28,2.0,2017-11-29,Outside
2017-11-28,3.0,2017-11-30,Downside
2017-11-28,4.0,2017-11-28,Upside
2017-11-28,5.0,2017-11-28,Downside
2017-12-05,1.0,2017-12-05,N/A
2017-12-05,2.0,2017-12-06,Downside
2017-12-05,3.0,2017-12-07,Upside
2017-12-05,4.0,2017-12-05,Outside
2017-12-05,5.0,2017-12-05,Undefined
2017-12-12,1.0,2017-12-12,N/A
2017-12-12,2.0,2017-12-13,Downside
2017-12-12,3.0,2017-12-14,Outside
2017-12-12,4.0,2017-12-12,Downside
2017-12-12,5.0,2017-12-12,Outside
2017-12-19,1.0,2017-12-19,N/A
2017-12-19,2.0,2017-12-20,Outside
2017-12-19,3.0,2017-12-21,Outside
2017-12-19,4.0,2017-12-19,Upside
2017-12-19,5.0,2017-12-19,Outside
2017-12-26,1.0,2017-12-26,N/A
2017-12-26,2.0,2017-12-27,Upside
2017-12-26,3.0,2017-12-28,Outside
2017-12-26,4.0,2017-12-26,Upside
2017-12-26,5.0,2017-12-26,Undefined
2018-01-02,1.0,2018-01-02,N/A
2018-01-02,2.0,2018-01-03,Upside
2018-01-02,3.0,2018-01-04,Outside
2018-01-02,4.0,2018-01-02,Upside
2018-01-02,5.0,2018-01-02,Undefined
2018-01-09,1.0,2018-01-09,N/A
2018-01-09,2.0,2018-01-10,Outside
2018-01-09,3.0,2018-01-11,Outside
2018-01-09,4.0,2018-01-09,Upside
2018-01-09,5.0,2018-01-09,Undefined
2018-01-16,1.0,2018-01-16,N/A
2018-01-16,2.0,2018-01-17,Upside
2018-01-16,3.0,2018-01-18,Downside
2018-01-16,4.0,2018-01-16,Downside
2018-01-16,5.0,2018-01-16,Outside
2018-01-23,1.0,2018-01-23,N/A
2018-01-23,2.0,2018-01-24,Upside
2018-01-23,3.0,2018-01-25,Downside
2018-01-23,4.0,2018-01-23,Upside
2018-01-23,5.0,2018-01-23,Undefined
2018-01-30,1.0,2018-01-30,N/A
2018-01-30,2.0,2018-01-31,Outside
2018-01-30,3.0,2018-02-01,Upside
2018-01-30,4.0,2018-01-30,Outside
2018-01-30,5.0,2018-01-30,Outside
2018-02-06,1.0,2018-02-06,N/A
2018-02-06,2.0,2018-02-07,Outside
2018-02-06,3.0,2018-02-08,Undefined
2018-02-06,4.0,2018-02-06,Downside
2018-02-06,5.0,2018-02-06,Undefined
2018-02-13,1.0,2018-02-13,N/A
2018-02-13,2.0,2018-02-14,Outside
2018-02-13,3.0,2018-02-15,Outside
2018-02-13,4.0,2018-02-13,Outside
2018-02-13,5.0,2018-02-13,Undefined
2018-02-20,1.0,2018-02-20,N/A
2018-02-20,2.0,2018-02-21,Outside
2018-02-20,3.0,2018-02-22,Upside
2018-02-20,4.0,2018-02-20,Outside
2018-02-20,5.0,2018-02-20,Undefined
2018-02-27,1.0,2018-02-27,N/A
2018-02-27,2.0,2018-02-28,Outside
2018-02-27,3.0,2018-03-01,Downside
2018-02-27,4.0,2018-02-27,Undefined
2018-02-27,5.0,2018-02-27,Outside
2018-03-06,1.0,2018-03-06,N/A
2018-03-06,2.0,2018-03-07,Outside
2018-03-06,3.0,2018-03-08,Downside
2018-03-06,4.0,2018-03-06,Downside
2018-03-06,5.0,2018-03-06,Undefined
2018-03-13,1.0,2018-03-13,N/A
2018-03-13,2.0,2018-03-14,Outside
2018-03-13,3.0,2018-03-15,Upside
2018-03-13,4.0,2018-03-13,Upside
2018-03-13,5.0,2018-03-13,Undefined
2018-03-20,1.0,2018-03-20,N/A
2018-03-20,2.0,2018-03-21,Upside
2018-03-20,3.0,2018-03-22,Downside
2018-03-20,4.0,2018-03-20,Upside
2018-03-20,5.0,2018-03-20,Outside
2018-03-27,1.0,2018-03-27,N/A
2018-03-27,2.0,2018-03-28,Outside
2018-03-27,3.0,2018-03-29,Upside
2018-03-27,4.0,2018-03-27,Downside
2018-03-27,5.0,2018-03-27,Undefined
2018-04-03,1.0,2018-04-03,N/A
2018-04-03,2.0,2018-04-04,Outside
2018-04-03,3.0,2018-04-05,Outside
2018-04-03,4.0,2018-04-03,Outside
2018-04-03,5.0,2018-04-03,Outside
2018-04-10,1.0,2018-04-10,N/A
2018-04-10,2.0,2018-04-11,Upside
2018-04-10,3.0,2018-04-12,Outside
2018-04-10,4.0,2018-04-10,Upside
2018-04-10,5.0,2018-04-10,Outside
2018-04-17,1.0,2018-04-17,N/A
2018-04-17,2.0,2018-04-18,Upside
2018-04-17,3.0,2018-04-19,Downside
2018-04-17,4.0,2018-04-17,Upside
2018-04-17,5.0,2018-04-17,Undefined
2018-04-24,1.0,2018-04-24,N/A
2018-04-24,2.0,2018-04-25,Outside
2018-04-24,3.0,2018-04-26,Downside
2018-04-24,4.0,2018-04-24,Downside
2018-04-24,5.0,2018-04-24,Outside
2018-05-01,1.0,2018-05-01,N/A
2018-05-01,2.0,2018-05-02,Outside
2018-05-01,3.0,2018-05-03,Outside
2018-05-01,4.0,2018-05-01,Outside
2018-05-01,5.0,2018-05-01,Upside
2018-05-08,1.0,2018-05-08,N/A
2018-05-08,2.0,2018-05-09,Upside
2018-05-08,3.0,2018-05-10,Downside
2018-05-08,4.0,2018-05-08,Upside
2018-05-08,5.0,2018-05-08,Undefined
2018-05-15,1.0,2018-05-15,N/A
2018-05-15,2.0,2018-05-16,Undefined
2018-05-15,3.0,2018-05-17,Downside
2018-05-15,4.0,2018-05-15,Upside
2018-05-15,5.0,2018-05-15,Outside
2018-05-22,1.0,2018-05-22,N/A
2018-05-22,2.0,2018-05-23,Outside
2018-05-22,3.0,2018-05-24,Downside
2018-05-22,4.0,2018-05-22,Downside
2018-05-22,5.0,2018-05-22,Undefined
2018-05-29,1.0,2018-05-29,N/A
2018-05-29,2.0,2018-05-30,Upside
2018-05-29,3.0,2018-05-31,Downside
2018-05-29,4.0,2018-05-29,Downside
2018-05-29,5.0,2018-05-29,Undefined
2018-06-05,1.0,2018-06-05,N/A
2018-06-05,2.0,2018-06-06,Downside
2018-06-05,3.0,2018-06-07,Upside
2018-06-05,4.0,2018-06-05,Upside
2018-06-05,5.0,2018-06-05,Undefined
2018-06-12,1.0,2018-06-12,N/A
2018-06-12,2.0,2018-06-13,Upside
2018-06-12,3.0,2018-06-14,Downside
2018-06-12,4.0,2018-06-12,Outside
2018-06-12,5.0,2018-06-12,Undefined
2018-06-19,1.0,2018-06-19,N/A
2018-06-19,2.0,2018-06-20,Outside
2018-06-19,3.0,2018-06-21,Upside
2018-06-19,4.0,2018-06-19,Upside
2018-06-19,5.0,2018-06-19,Undefined
2018-06-26,1.0,2018-06-26,N/A
2018-06-26,2.0,2018-06-27,Upside
2018-06-26,3.0,2018-06-28,Upside
2018-06-26,4.0,2018-06-26,Upside
2018-06-26,5.0,2018-06-26,Undefined
2018-07-03,1.0,2018-07-03,N/A
2018-07-03,2.0,2018-07-04,Upside
2018-07-03,3.0,2018-07-05,Downside
2018-07-03,4.0,2018-07-03,Downside
2018-07-03,5.0,2018-07-03,Downside
2018-07-10,1.0,2018-07-10,N/A
2018-07-10,2.0,2018-07-11,Outside
2018-07-10,3.0,2018-07-12,Downside
2018-07-10,4.0,2018-07-10,Downside
2018-07-10,5.0,2018-07-10,Undefined
2018-07-17,1.0,2018-07-17,N/A
2018-07-17,2.0,2018-07-18,Outside
2018-07-17,3.0,2018-07-19,Upside
2018-07-17,4.0,2018-07-17,Undefined
2018-07-17,5.0,2018-07-17,Upside
2018-07-24,1.0,2018-07-24,N/A
2018-07-24,2.0,2018-07-25,Outside
2018-07-24,3.0,2018-07-26,Upside
2018-07-24,4.0,2018-07-24,Undefined
2018-07-24,5.0,2018-07-24,Outside
2018-07-31,1.0,2018-07-31,N/A
2018-07-31,2.0,2018-08-01,Outside
2018-07-31,3.0,2018-08-02,Upside
2018-07-31,4.0,2018-07-31,Downside
2018-07-31,5.0,2018-07-31,Undefined
2018-08-07,1.0,2018-08-07,N/A
2018-08-07,2.0,2018-08-08,Downside
2018-08-07,3.0,2018-08-09,Outside
2018-08-07,4.0,2018-08-07,Downside
2018-08-07,5.0,2018-08-07,Undefined
2018-08-14,1.0,2018-08-14,N/A
2018-08-14,2.0,2018-08-15,Downside
2018-08-14,3.0,2018-08-16,Upside
2018-08-14,4.0,2018-08-14,Downside
2018-08-14,5.0,2018-08-14,Downside
2018-08-21,1.0,2018-08-21,N/A
2018-08-21,2.0,2018-08-22,Upside
2018-08-21,3.0,2018-08-23,Outside
2018-08-21,4.0,2018-08-21,Upside
2018-08-21,5.0,2018-08-21,Undefined
2018-08-28,1.0,2018-08-28,N/A
2018-08-28,2.0,2018-08-29,Upside
2018-08-28,3.0,2018-08-30,Upside
2018-08-28,4.0,2018-08-28,Upside
2018-08-28,5.0,2018-08-28,Outside
2018-09-04,1.0,2018-09-04,N/A
2018-09-04,2.0,2018-09-05,Outside
2018-09-04,3.0,2018-09-06,Downside
2018-09-04,4.0,2018-09-04,Downside
2018-09-04,5.0,2018-09-04,Undefined
2018-09-11,1.0,2018-09-11,N/A
2018-09-11,2.0,2018-09-12,Outside
2018-09-11,3.0,2018-09-13,Downside
2018-09-11,4.0,2018-09-11,Upside
2018-09-11,5.0,2018-09-11,Upside
2018-09-18,1.0,2018-09-18,N/A
2018-09-18,2.0,2018-09-19,Upside
2018-09-18,3.0,2018-09-20,Downside
2018-09-18,4.0,2018-09-18,Upside
2018-09-18,5.0,2018-09-18,Outside
2018-09-25,1.0,2018-09-25,N/A
2018-09-25,2.0,2018-09-26,Outside
2018-09-25,3.0,2018-09-27,Downside
2018-09-25,4.0,2018-09-25,Outside
2018-09-25,5.0,2018-09-25,Undefined
2018-10-02,1.0,2018-10-02,N/A
2018-10-02,2.0,2018-10-03,Outside
2018-10-02,3.0,2018-10-04,Downside
2018-10-02,4.0,2018-10-02,Outside
2018-10-02,5.0,2018-10-02,Outside
2018-10-09,1.0,2018-10-09,N/A
2018-10-09,2.0,2018-10-10,Downside
2018-10-09,3.0,2018-10-11,Downside
2018-10-09,4.0,2018-10-09,Downside
2018-10-09,5.0,2018-10-09,Undefined
2018-10-16,1.0,2018-10-16,N/A
2018-10-16,2.0,2018-10-17,Downside
2018-10-16,3.0,2018-10-18,Downside
2018-10-16,4.0,2018-10-16,Downside
2018-10-16,5.0,2018-10-16,Outside
2018-10-23,1.0,2018-10-23,N/A
2018-10-23,2.0,2018-10-24,Outside
2018-10-23,3.0,2018-10-25,Outside
2018-10-23,4.0,2018-10-23,Downside
2018-10-23,5.0,2018-10-23,Outside
2018-10-30,1.0,2018-10-30,N/A
2018-10-30,2.0,2018-10-31,Downside
2018-10-30,3.0,2018-11-01,Downside
2018-10-30,4.0,2018-10-30,Downside
2018-10-30,5.0,2018-10-30,Outside
2018-11-06,1.0,2018-11-06,N/A
2018-11-06,2.0,2018-11-07,Downside
2018-11-06,3.0,2018-11-08,Downside
2018-11-06,4.0,2018-11-06,Downside
2018-11-06,5.0,2018-11-06,Downside
2018-11-13,1.0,2018-11-13,N/A
2018-11-13,2.0,2018-11-14,Upside
2018-11-13,3.0,2018-11-15,Upside
2018-11-13,4.0,2018-11-13,Downside
2018-11-13,5.0,2018-11-13,Outside
2018-11-20,1.0,2018-11-20,N/A
2018-11-20,2.0,2018-11-21,Outside
2018-11-20,3.0,2018-11-22,Downside
2018-11-20,4.0,2018-11-20,Downside
2018-11-20,5.0,2018-11-20,Undefined
2018-11-27,1.0,2018-11-27,N/A
2018-11-27,2.0,2018-11-28,Downside
2018-11-27,3.0,2018-11-29,Upside
2018-11-27,4.0,2018-11-27,Outside
2018-11-27,5.0,2018-11-27,Outside
2018-12-04,1.0,2018-12-04,N/A
2018-12-04,2.0,2018-12-05,Outside
2018-12-04,3.0,2018-12-06,Outside
2018-12-04,4.0,2018-12-04,Downside
2018-12-04,5.0,2018-12-04,Undefined
2018-12-11,1.0,2018-12-11,N/A
2018-12-11,2.0,2018-12-12,Downside
2018-12-11,3.0,2018-12-13,Upside
2018-12-11,4.0,2018-12-11,Outside
2018-12-11,5.0,2018-12-11,Downside
2018-12-18,1.0,2018-12-18,N/A
2018-12-18,2.0,2018-12-19,Outside
2018-12-18,3.0,2018-12-20,Downside
2018-12-18,4.0,2018-12-18,Downside
2018-12-18,5.0,2018-12-18,Downside
2018-12-25,2.0,2018-12-26,Upside
2018-12-25,1.0,2018-12-25,N/A
2018-12-25,3.0,2018-12-27,Outside
2018-12-25,4.0,2018-12-26,Upside
2018-12-25,5.0,2018-12-31,Downside
2019-01-01,2.0,2019-01-02,Outside
2019-01-01,1.0,2019-01-01,N/A
2019-01-01,3.0,2019-01-03,Undefined
2019-01-01,4.0,2019-01-02,Upside
2019-01-01,5.0,2019-01-07,Outside
2019-01-08,1.0,2019-01-08,N/A
2019-01-08,2.0,2019-01-09,Upside
2019-01-08,3.0,2019-01-10,Outside
2019-01-08,4.0,2019-01-08,Upside
2019-01-08,5.0,2019-01-08,Outside
2019-01-15,1.0,2019-01-15,N/A
2019-01-15,2.0,2019-01-16,Downside
2019-01-15,3.0,2019-01-17,Upside
2019-01-15,4.0,2019-01-15,Upside
2019-01-15,5.0,2019-01-15,Undefined
2019-01-22,1.0,2019-01-22,N/A
2019-01-22,2.0,2019-01-23,Downside
2019-01-22,3.0,2019-01-24,Upside
2019-01-22,4.0,2019-01-22,Outside
2019-01-22,5.0,2019-01-22,Outside
2019-01-29,1.0,2019-01-29,N/A
2019-01-29,2.0,2019-01-30,Upside
2019-01-29,3.0,2019-01-31,Outside
2019-01-29,4.0,2019-01-29,Upside
2019-01-29,5.0,2019-01-29,Outside
2019-02-05,1.0,2019-02-05,N/A
2019-02-05,2.0,2019-02-06,Upside
2019-02-05,3.0,2019-02-07,Downside
2019-02-05,4.0,2019-02-05,Downside
2019-02-05,5.0,2019-02-05,Undefined
2019-02-12,1.0,2019-02-12,N/A
2019-02-12,2.0,2019-02-13,Upside
2019-02-12,3.0,2019-02-14,Outside
2019-02-12,4.0,2019-02-12,Upside
2019-02-12,5.0,2019-02-12,Outside
2019-02-19,1.0,2019-02-19,N/A
2019-02-19,2.0,2019-02-20,Upside
2019-02-19,3.0,2019-02-21,Outside
2019-02-19,4.0,2019-02-19,Upside
2019-02-19,5.0,2019-02-19,Undefined
2019-02-26,1.0,2019-02-26,N/A
2019-02-26,2.0,2019-02-27,Upside
2019-02-26,3.0,2019-02-28,Upside
2019-02-26,4.0,2019-02-26,Upside
2019-02-26,5.0,2019-02-26,Outside
2019-03-05,1.0,2019-03-05,N/A
2019-03-05,2.0,2019-03-06,Outside
2019-03-05,3.0,2019-03-07,Downside
2019-03-05,4.0,2019-03-05,Downside
2019-03-05,5.0,2019-03-05,Undefined
2019-03-12,1.0,2019-03-12,N/A
2019-03-12,2.0,2019-03-13,Upside
2019-03-12,3.0,2019-03-14,Upside
2019-03-12,4.0,2019-03-12,Upside
2019-03-12,5.0,2019-03-12,Outside
2019-03-19,1.0,2019-03-19,N/A
2019-03-19,2.0,2019-03-20,Upside
2019-03-19,3.0,2019-03-21,Outside
2019-03-19,4.0,2019-03-19,Outside
2019-03-19,5.0,2019-03-19,Undefined
2019-03-26,1.0,2019-03-26,N/A
2019-03-26,2.0,2019-03-27,Outside
2019-03-26,3.0,2019-03-28,Upside
2019-03-26,4.0,2019-03-26,Outside
2019-03-26,5.0,2019-03-26,Outside
2019-04-02,1.0,2019-04-02,N/A
2019-04-02,2.0,2019-04-03,Downside
2019-04-02,3.0,2019-04-04,Downside
2019-04-02,4.0,2019-04-02,Upside
2019-04-02,5.0,2019-04-02,Undefined
2019-04-09,1.0,2019-04-09,N/A
2019-04-09,2.0,2019-04-10,Outside
2019-04-09,3.0,2019-04-11,Outside
2019-04-09,4.0,2019-04-09,Downside
2019-04-09,5.0,2019-04-09,Undefined
2019-04-16,1.0,2019-04-16,N/A
2019-04-16,2.0,2019-04-17,Downside
2019-04-16,3.0,2019-04-18,Inside
2019-04-16,4.0,2019-04-16,Upside
2019-04-16,5.0,2019-04-16,Undefined
2019-04-23,1.0,2019-04-23,N/A
2019-04-23,2.0,2019-04-24,Undefined
2019-04-23,3.0,2019-04-25,Downside
2019-04-23,4.0,2019-04-23,Outside
2019-04-23,5.0,2019-04-23,Outside
2019-04-30,1.0,2019-04-30,N/A
2019-04-30,2.0,2019-05-01,Outside
2019-04-30,3.0,2019-05-02,Downside
2019-04-30,4.0,2019-04-30,Downside
2019-04-30,5.0,2019-04-30,Undefined
2019-05-07,1.0,2019-05-07,N/A
2019-05-07,2.0,2019-05-08,Upside
2019-05-07,3.0,2019-05-09,Outside
2019-05-07,4.0,2019-05-07,Outside
2019-05-07,5.0,2019-05-07,Outside
2019-05-14,1.0,2019-05-14,N/A
2019-05-14,2.0,2019-05-15,Upside
2019-05-14,3.0,2019-05-16,Upside
2019-05-14,4.0,2019-05-14,Upside
2019-05-14,5.0,2019-05-14,Undefined
2019-05-21,1.0,2019-05-21,N/A
2019-05-21,2.0,2019-05-22,Downside
2019-05-21,3.0,2019-05-23,Downside
2019-05-21,4.0,2019-05-21,Downside
2019-05-21,5.0,2019-05-21,Undefined
2019-05-28,1.0,2019-05-28,N/A
2019-05-28,2.0,2019-05-29,Outside
2019-05-28,3.0,2019-05-30,Downside
2019-05-28,4.0,2019-05-28,Downside
2019-05-28,5.0,2019-05-28,Downside
2019-06-04,1.0,2019-06-04,N/A
2019-06-04,2.0,2019-06-05,Downside
2019-06-04,3.0,2019-06-06,Outside
2019-06-04,4.0,2019-06-04,Outside
2019-06-04,5.0,2019-06-04,Undefined
2019-06-11,1.0,2019-06-11,N/A
2019-06-11,2.0,2019-06-12,Outside
2019-06-11,3.0,2019-06-13,Downside
2019-06-11,4.0,2019-06-11,Downside
2019-06-11,5.0,2019-06-11,Undefined
2019-06-18,1.0,2019-06-18,N/A
2019-06-18,2.0,2019-06-19,Outside
2019-06-18,3.0,2019-06-20,Upside
2019-06-18,4.0,2019-06-18,Upside
2019-06-18,5.0,2019-06-18,Undefined
2019-06-25,1.0,2019-06-25,N/A
2019-06-25,2.0,2019-06-26,Outside
2019-06-25,3.0,2019-06-27,Upside
2019-06-25,4.0,2019-06-25,Upside
2019-06-25,5.0,2019-06-25,Outside
2019-07-02,1.0,2019-07-02,N/A
2019-07-02,2.0,2019-07-03,Upside
2019-07-02,3.0,2019-07-04,Downside
2019-07-02,4.0,2019-07-02,Downside
2019-07-02,5.0,2019-07-02,Outside
2019-07-09,1.0,2019-07-09,N/A
2019-07-09,2.0,2019-07-10,Upside
2019-07-09,3.0,2019-07-11,Downside
2019-07-09,4.0,2019-07-09,Upside
2019-07-09,5.0,2019-07-09,Outside
2019-07-16,1.0,2019-07-16,N/A
2019-07-16,2.0,2019-07-17,Downside
2019-07-16,3.0,2019-07-18,Downside
2019-07-16,4.0,2019-07-16,Downside
2019-07-16,5.0,2019-07-16,Downside
2019-07-23,1.0,2019-07-23,N/A
2019-07-23,2.0,2019-07-24,Outside
2019-07-23,3.0,2019-07-25,Downside
2019-07-23,4.0,2019-07-23,Outside
2019-07-23,5.0,2019-07-23,Undefined
2019-07-30,1.0,2019-07-30,N/A
2019-07-30,2.0,2019-07-31,Outside
2019-07-30,3.0,2019-08-01,Downside
2019-07-30,4.0,2019-07-30,Outside
2019-07-30,5.0,2019-07-30,Undefined
2019-08-06,1.0,2019-08-06,N/A
2019-08-06,2.0,2019-08-07,Downside
2019-08-06,3.0,2019-08-08,Upside
2019-08-06,4.0,2019-08-06,Downside
2019-08-06,5.0,2019-08-06,Outside
2019-08-13,1.0,2019-08-13,N/A
2019-08-13,2.0,2019-08-14,Downside
2019-08-13,3.0,2019-08-15,Upside
2019-08-13,4.0,2019-08-13,Undefined
2019-08-13,5.0,2019-08-13,Undefined
2019-08-20,1.0,2019-08-20,N/A
2019-08-20,2.0,2019-08-21,Outside
2019-08-20,3.0,2019-08-22,Downside
2019-08-20,4.0,2019-08-20,Outside
2019-08-20,5.0,2019-08-20,Undefined
2019-08-27,1.0,2019-08-27,N/A
2019-08-27,2.0,2019-08-28,Upside
2019-08-27,3.0,2019-08-29,Outside
2019-08-27,4.0,2019-08-27,Upside
2019-08-27,5.0,2019-08-27,Outside
2019-09-03,1.0,2019-09-03,N/A
2019-09-03,2.0,2019-09-04,Upside
2019-09-03,3.0,2019-09-05,Outside
2019-09-03,4.0,2019-09-03,Upside
2019-09-03,5.0,2019-09-03,Upside
2019-09-10,1.0,2019-09-10,N/A
2019-09-10,2.0,2019-09-11,Downside
2019-09-10,3.0,2019-09-12,Inside
2019-09-10,4.0,2019-09-10,Outside
2019-09-10,5.0,2019-09-10,Outside
2019-09-17,1.0,2019-09-17,N/A
2019-09-17,2.0,2019-09-18,Outside
2019-09-17,3.0,2019-09-19,Downside
2019-09-17,4.0,2019-09-17,Downside
2019-09-17,5.0,2019-09-17,Undefined
2019-09-24,1.0,2019-09-24,N/A
2019-09-24,2.0,2019-09-25,Outside
2019-09-24,3.0,2019-09-26,Downside
2019-09-24,4.0,2019-09-24,Downside
2019-09-24,5.0,2019-09-24,Outside
2019-10-01,1.0,2019-10-01,N/A
2019-10-01,2.0,2019-10-02,Downside
2019-10-01,3.0,2019-10-03,Outside
2019-10-01,4.0,2019-10-01,Downside
2019-10-01,5.0,2019-10-01,Undefined
2019-10-08,1.0,2019-10-08,N/A
2019-10-08,2.0,2019-10-09,Outside
2019-10-08,3.0,2019-10-10,Upside
2019-10-08,4.0,2019-10-08,Upside
2019-10-08,5.0,2019-10-08,Undefined
2019-10-15,1.0,2019-10-15,N/A
2019-10-15,2.0,2019-10-16,Upside
2019-10-15,3.0,2019-10-17,Outside
2019-10-15,4.0,2019-10-15,Upside
2019-10-15,5.0,2019-10-15,Undefined
2019-10-22,1.0,2019-10-22,N/A
2019-10-22,2.0,2019-10-23,Upside
2019-10-22,3.0,2019-10-24,Upside
2019-10-22,4.0,2019-10-22,Upside
2019-10-22,5.0,2019-10-22,Undefined
2019-10-29,1.0,2019-10-29,N/A
2019-10-29,2.0,2019-10-30,Downside
2019-10-29,3.0,2019-10-31,Downside
2019-10-29,4.0,2019-10-29,Outside
2019-10-29,5.0,2019-10-29,Upside
2019-11-05,1.0,2019-11-05,N/A
2019-11-05,2.0,2019-11-06,Outside
2019-11-05,3.0,2019-11-07,Outside
2019-11-05,4.0,2019-11-05,Outside
2019-11-05,5.0,2019-11-05,Outside
2019-11-12,1.0,2019-11-12,N/A
2019-11-12,2.0,2019-11-13,Upside
2019-11-12,3.0,2019-11-14,Downside
2019-11-12,4.0,2019-11-12,Outside
2019-11-12,5.0,2019-11-12,Outside
2019-11-19,1.0,2019-11-19,N/A
2019-11-19,2.0,2019-11-20,Upside
2019-11-19,3.0,2019-11-21,Upside
2019-11-19,4.0,2019-11-19,Outside
2019-11-19,5.0,2019-11-19,Upside
2019-11-26,1.0,2019-11-26,N/A
2019-11-26,2.0,2019-11-27,Downside
2019-11-26,3.0,2019-11-28,Upside
2019-11-26,4.0,2019-11-26,Downside
2019-11-26,5.0,2019-11-26,Undefined
2019-12-03,1.0,2019-12-03,N/A
2019-12-03,2.0,2019-12-04,Upside
2019-12-03,3.0,2019-12-05,Outside
2019-12-03,4.0,2019-12-03,Upside
2019-12-03,5.0,2019-12-03,Undefined
2019-12-10,1.0,2019-12-10,N/A
2019-12-10,2.0,2019-12-11,Outside
2019-12-10,3.0,2019-12-12,Upside
2019-12-10,4.0,2019-12-10,Upside
2019-12-10,5.0,2019-12-10,Undefined
2019-12-17,1.0,2019-12-17,N/A
2019-12-17,2.0,2019-12-18,Upside
2019-12-17,3.0,2019-12-19,Upside
2019-12-17,4.0,2019-12-17,Upside
2019-12-17,5.0,2019-12-17,Undefined
2019-12-24,1.0,2019-12-24,N/A
2019-12-24,2.0,2019-12-25,Undefined
2019-12-24,3.0,2019-12-26,Upside
2019-12-24,4.0,2019-12-24,Upside
2019-12-24,5.0,2019-12-24,Outside
2019-12-31,1.0,2019-12-31,N/A
2019-12-31,2.0,2020-01-01,Undefined
2019-12-31,3.0,2020-01-02,Outside
2019-12-31,4.0,2019-12-31,Undefined
2019-12-31,5.0,2019-12-31,Upside
2020-01-07,1.0,2020-01-07,N/A
2020-01-07,2.0,2020-01-08,Downside
2020-01-07,3.0,2020-01-09,Downside
2020-01-07,4.0,2020-01-07,Downside
2020-01-07,5.0,2020-01-07,Undefined
2020-01-14,1.0,2020-01-14,N/A
2020-01-14,2.0,2020-01-15,Outside
2020-01-14,3.0,2020-01-16,Upside
2020-01-14,4.0,2020-01-14,Upside
2020-01-14,5.0,2020-01-14,Outside
2020-01-21,1.0,2020-01-21,N/A
2020-01-21,2.0,2020-01-22,Downside
2020-01-21,3.0,2020-01-23,Downside
2020-01-21,4.0,2020-01-21,Downside
2020-01-21,5.0,2020-01-21,Outside
2020-01-28,1.0,2020-01-28,N/A
2020-01-28,2.0,2020-01-29,Downside
2020-01-28,3.0,2020-01-30,Outside
2020-01-28,4.0,2020-01-28,Outside
2020-01-28,5.0,2020-01-28,Undefined
2020-02-04,1.0,2020-02-04,N/A
2020-02-04,2.0,2020-02-05,Outside
2020-02-04,3.0,2020-02-06,Downside
2020-02-04,4.0,2020-02-04,Downside
2020-02-04,5.0,2020-02-04,Undefined
2020-02-11,1.0,2020-02-11,N/A
2020-02-11,2.0,2020-02-12,Outside
